FLIGHT_DATE,year,quarter,month,day,AIRLINE,AIRLINE_CODE,DOT_CODE,FLIGHT_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,SCHEDULED_DEP_TIME,crs_dep_time_converted,DEP_TIME,dep_time_converted,DEP_DELAY,TAXI_OUT,WHEELS_OFF,wheels_off_converted,WHEELS_ON,wheels_on_converted,TAXI_IN,SCHEDULED_ARR_TIME,crs_arr_time_converted,ARR_TIME,arr_time_converted,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,SCHEDULED_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,cancelled_c,diverted_c
2022-03-22,2022,1,Mar,22,Endeavor Air Inc.,9E,20363,5162,DTW,"Detroit, MI",TVC,"Traverse City, MI",1229,12:29,1226.0,12:26,-3.0,14.0,1240.0,12:40,1322.0,13:22,6.0,1337,13:37,1328.0,13:28,-9.0,0,Not Cancelled,0,68.0,62.0,42.0,207.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-14,2022,2,Jun,14,Republic Airline,YX,20452,4523,MSP,"Minneapolis, MN",LGA,"New York, NY",1605,16:05,1600.0,16:00,-5.0,19.0,1619.0,16:19,1935.0,19:35,9.0,1959,19:59,1944.0,19:44,-15.0,0,Not Cancelled,0,174.0,164.0,136.0,1020.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-04-03,2022,2,Apr,3,Frontier Airlines Inc.,F9,20436,2714,BUR,"Burbank, CA",PHX,"Phoenix, AZ",1016,10:16,1017.0,10:17,1.0,17.0,1034.0,10:34,1129.0,11:29,5.0,1158,11:58,1134.0,11:34,-24.0,0,Not Cancelled,0,102.0,77.0,55.0,369.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-06-05,2023,2,Jun,5,Southwest Airlines Co.,WN,19393,2623,LAX,"Los Angeles, CA",OAK,"Oakland, CA",1130,11:30,1129.0,11:29,-1.0,13.0,1142.0,11:42,1234.0,12:34,5.0,1245,12:45,1239.0,12:39,-6.0,0,Not Cancelled,0,75.0,70.0,52.0,337.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-01-27,2023,1,Jan,27,United Air Lines Inc.,UA,19977,1131,DEN,"Denver, CO",SAT,"San Antonio, TX",942,09:42,940.0,09:40,-2.0,17.0,957.0,09:57,1236.0,12:36,2.0,1252,12:52,1238.0,12:38,-14.0,0,Not Cancelled,0,130.0,118.0,99.0,794.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-01,2021,4,Oct,1,Republic Airline,YX,20452,4801,LGA,"New York, NY",RDU,"Raleigh/Durham, NC",1100,11:00,1056.0,10:56,-4.0,11.0,1107.0,11:07,1220.0,12:20,10.0,1251,12:51,1230.0,12:30,-21.0,0,Not Cancelled,0,111.0,94.0,73.0,431.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-07,2021,4,Oct,7,Southwest Airlines Co.,WN,19393,1863,LAS,"Las Vegas, NV",LGB,"Long Beach, CA",655,06:55,653.0,06:53,-2.0,12.0,705.0,07:05,747.0,07:47,6.0,805,08:05,753.0,07:53,-12.0,0,Not Cancelled,0,70.0,60.0,42.0,231.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-07-27,2020,3,Jul,27,PSA Airlines Inc.,OH,20397,5161,CLT,"Charlotte, NC",OAJ,"Jacksonville/Camp Lejeune, NC",1430,14:30,1427.0,14:27,-3.0,21.0,1448.0,14:48,1528.0,15:28,6.0,1531,15:31,1534.0,15:34,3.0,0,Not Cancelled,0,61.0,67.0,40.0,191.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-07-12,2019,3,Jul,12,United Air Lines Inc.,UA,19977,1191,STL,"St. Louis, MO",SFO,"San Francisco, CA",1745,17:45,1740.0,17:40,-5.0,10.0,1750.0,17:50,1933.0,19:33,3.0,2004,20:04,1936.0,19:36,-28.0,0,Not Cancelled,0,259.0,236.0,223.0,1735.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-07-03,2019,3,Jul,3,Alaska Airlines Inc.,AS,19930,1245,ORD,"Chicago, IL",LAX,"Los Angeles, CA",1930,19:30,1939.0,19:39,9.0,31.0,2010.0,20:10,2217.0,22:17,9.0,2205,22:05,2226.0,22:26,21.0,0,Not Cancelled,0,275.0,287.0,247.0,1744.0,0.0,0.0,12.0,0.0,9.0,No,No
2020-06-15,2020,2,Jun,15,Southwest Airlines Co.,WN,19393,901,SEA,"Seattle, WA",PHX,"Phoenix, AZ",1345,13:45,1344.0,13:44,-1.0,15.0,1359.0,13:59,1626.0,16:26,6.0,1645,16:45,1632.0,16:32,-13.0,0,Not Cancelled,0,180.0,168.0,147.0,1107.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-11-06,2019,4,Nov,6,Envoy Air,MQ,20398,3714,CHA,"Chattanooga, TN",DFW,"Dallas/Fort Worth, TX",1646,16:46,1633.0,16:33,-13.0,27.0,1700.0,17:00,1806.0,18:06,5.0,1812,18:12,1811.0,18:11,-1.0,0,Not Cancelled,0,146.0,158.0,126.0,695.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-02-12,2022,1,Feb,12,SkyWest Airlines Inc.,OO,20304,3596,LAN,"Lansing, MI",DTW,"Detroit, MI",1025,10:25,1020.0,10:20,-5.0,35.0,1055.0,10:55,1120.0,11:20,5.0,1129,11:29,1125.0,11:25,-4.0,0,Not Cancelled,0,64.0,65.0,25.0,74.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-06,2019,1,Mar,6,Southwest Airlines Co.,WN,19393,550,ATL,"Atlanta, GA",DCA,"Washington, DC",2035,20:35,2033.0,20:33,-2.0,11.0,2044.0,20:44,2201.0,22:01,4.0,2215,22:15,2205.0,22:05,-10.0,0,Not Cancelled,0,100.0,92.0,77.0,547.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-12-23,2022,4,Dec,23,SkyWest Airlines Inc.,OO,20304,5244,IAH,"Houston, TX",PSP,"Palm Springs, CA",949,09:49,948.0,09:48,-1.0,22.0,1010.0,10:10,1117.0,11:17,10.0,1127,11:27,1127.0,11:27,0.0,0,Not Cancelled,0,218.0,219.0,187.0,1269.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-16,2019,2,Apr,16,American Airlines Inc.,AA,19805,1672,TPA,"Tampa, FL",PHX,"Phoenix, AZ",700,07:00,657.0,06:57,-3.0,12.0,709.0,07:09,825.0,08:25,30.0,855,08:55,855.0,08:55,0.0,0,Not Cancelled,0,295.0,298.0,256.0,1788.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-15,2019,1,Mar,15,Southwest Airlines Co.,WN,19393,1033,PDX,"Portland, OR",LAS,"Las Vegas, NV",1230,12:30,1226.0,12:26,-4.0,6.0,1232.0,12:32,1418.0,14:18,18.0,1435,14:35,1436.0,14:36,1.0,0,Not Cancelled,0,125.0,130.0,106.0,763.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-21,2023,3,Aug,21,Endeavor Air Inc.,9E,20363,5247,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",841,08:41,835.0,08:35,-6.0,12.0,847.0,08:47,957.0,09:57,6.0,1023,10:23,1003.0,10:03,-20.0,0,Not Cancelled,0,102.0,88.0,70.0,431.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-06,2020,1,Jan,6,Frontier Airlines Inc.,F9,20436,2130,LAS,"Las Vegas, NV",DTW,"Detroit, MI",1846,18:46,1858.0,18:58,12.0,20.0,1918.0,19:18,135.0,01:35,10.0,156,01:56,145.0,01:45,-11.0,0,Not Cancelled,0,250.0,227.0,197.0,1749.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-01-04,2023,1,Jan,4,Spirit Air Lines,NK,20416,303,ACY,"Atlantic City, NJ",MCO,"Orlando, FL",540,05:40,533.0,05:33,-7.0,9.0,542.0,05:42,749.0,07:49,11.0,814,08:14,800.0,08:00,-14.0,0,Not Cancelled,0,154.0,147.0,127.0,852.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-10-14,2019,4,Oct,14,United Air Lines Inc.,UA,19977,385,IAH,"Houston, TX",SFO,"San Francisco, CA",2140,21:40,2142.0,21:42,2.0,16.0,2158.0,21:58,2338.0,23:38,6.0,2344,23:44,2344.0,23:44,0.0,0,Not Cancelled,0,244.0,242.0,220.0,1635.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-07-03,2021,3,Jul,3,JetBlue Airways,B6,20409,1700,LAX,"Los Angeles, CA",FLL,"Fort Lauderdale, FL",1307,13:07,1306.0,13:06,-1.0,15.0,1321.0,13:21,2105.0,21:05,11.0,2123,21:23,2116.0,21:16,-7.0,0,Not Cancelled,0,316.0,310.0,284.0,2343.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-05-25,2021,2,May,25,SkyWest Airlines Inc.,OO,20304,5622,RDM,"Bend/Redmond, OR",DEN,"Denver, CO",530,05:30,528.0,05:28,-2.0,11.0,539.0,05:39,837.0,08:37,8.0,858,08:58,845.0,08:45,-13.0,0,Not Cancelled,0,148.0,137.0,118.0,898.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-11,2022,3,Jul,11,Delta Air Lines Inc.,DL,19790,1091,MSP,"Minneapolis, MN",PDX,"Portland, OR",1835,18:35,1832.0,18:32,-3.0,11.0,1843.0,18:43,1946.0,19:46,3.0,2012,20:12,1949.0,19:49,-23.0,0,Not Cancelled,0,217.0,197.0,183.0,1426.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-14,2020,1,Jan,14,American Airlines Inc.,AA,19805,2163,BOS,"Boston, MA",LGA,"New York, NY",1000,10:00,954.0,09:54,-6.0,10.0,1004.0,10:04,1055.0,10:55,7.0,1124,11:24,1102.0,11:02,-22.0,0,Not Cancelled,0,84.0,68.0,51.0,184.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-05-25,2019,2,May,25,Delta Air Lines Inc.,DL,19790,1543,MSP,"Minneapolis, MN",LAX,"Los Angeles, CA",1145,11:45,1140.0,11:40,-5.0,13.0,1153.0,11:53,1321.0,13:21,9.0,1337,13:37,1330.0,13:30,-7.0,0,Not Cancelled,0,232.0,230.0,208.0,1535.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-18,2019,1,Mar,18,SkyWest Airlines Inc.,OO,20304,3892,SLC,"Salt Lake City, UT",GEG,"Spokane, WA",845,08:45,837.0,08:37,-8.0,19.0,856.0,08:56,913.0,09:13,4.0,939,09:39,917.0,09:17,-22.0,0,Not Cancelled,0,114.0,100.0,77.0,546.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-07-27,2020,3,Jul,27,Southwest Airlines Co.,WN,19393,536,CMH,"Columbus, OH",DEN,"Denver, CO",1810,18:10,1952.0,19:52,102.0,7.0,1959.0,19:59,2039.0,20:39,7.0,1920,19:20,2046.0,20:46,86.0,0,Not Cancelled,0,190.0,174.0,160.0,1154.0,0.0,86.0,0.0,0.0,0.0,No,No
2019-04-21,2019,2,Apr,21,Delta Air Lines Inc.,DL,19790,2372,MSP,"Minneapolis, MN",MSY,"New Orleans, LA",1015,10:15,1009.0,10:09,-6.0,12.0,1021.0,10:21,1229.0,12:29,4.0,1258,12:58,1233.0,12:33,-25.0,0,Not Cancelled,0,163.0,144.0,128.0,1039.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-30,2021,1,Mar,30,Delta Air Lines Inc.,DL,19790,1298,MSP,"Minneapolis, MN",JFK,"New York, NY",1245,12:45,1240.0,12:40,-5.0,11.0,1251.0,12:51,1602.0,16:02,3.0,1622,16:22,1605.0,16:05,-17.0,0,Not Cancelled,0,157.0,145.0,131.0,1029.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-05-03,2021,2,May,3,Republic Airline,YX,20452,5591,ATL,"Atlanta, GA",HHH,"Hilton Head, SC",1520,15:20,1758.0,17:58,158.0,18.0,1816.0,18:16,1857.0,18:57,21.0,1636,16:36,1918.0,19:18,162.0,0,Not Cancelled,0,76.0,80.0,41.0,238.0,0.0,0.0,4.0,0.0,158.0,No,No
2019-03-20,2019,1,Mar,20,SkyWest Airlines Inc.,OO,20304,7370,BJI,"Bemidji, MN",MSP,"Minneapolis, MN",510,05:10,502.0,05:02,-8.0,12.0,514.0,05:14,552.0,05:52,7.0,619,06:19,559.0,05:59,-20.0,0,Not Cancelled,0,69.0,57.0,38.0,199.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-22,2022,4,Nov,22,Hawaiian Airlines Inc.,HA,19690,9,LAX,"Los Angeles, CA",HNL,"Honolulu, HI",1710,17:10,1716.0,17:16,6.0,17.0,1733.0,17:33,2033.0,20:33,7.0,2110,21:10,2040.0,20:40,-30.0,0,Not Cancelled,0,360.0,324.0,300.0,2556.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-20,2019,1,Mar,20,Southwest Airlines Co.,WN,19393,1082,SAN,"San Diego, CA",SJC,"San Jose, CA",1430,14:30,1445.0,14:45,15.0,23.0,1508.0,15:08,1606.0,16:06,2.0,1555,15:55,1608.0,16:08,13.0,0,Not Cancelled,0,85.0,83.0,58.0,417.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-02-01,2020,1,Feb,1,JetBlue Airways,B6,20409,2779,BOS,"Boston, MA",EWR,"Newark, NJ",2001,20:01,1952.0,19:52,-9.0,12.0,2004.0,20:04,2050.0,20:50,8.0,2134,21:34,2058.0,20:58,-36.0,0,Not Cancelled,0,93.0,66.0,46.0,200.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-04,2021,4,Oct,4,Delta Air Lines Inc.,DL,19790,1659,PHX,"Phoenix, AZ",SLC,"Salt Lake City, UT",1010,10:10,1006.0,10:06,-4.0,23.0,1029.0,10:29,1239.0,12:39,5.0,1249,12:49,1244.0,12:44,-5.0,0,Not Cancelled,0,99.0,98.0,70.0,507.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-03-05,2019,1,Mar,5,Southwest Airlines Co.,WN,19393,2179,DEN,"Denver, CO",TUL,"Tulsa, OK",1055,10:55,1048.0,10:48,-7.0,12.0,1100.0,11:00,1305.0,13:05,4.0,1325,13:25,1309.0,13:09,-16.0,0,Not Cancelled,0,90.0,81.0,65.0,541.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-14,2022,3,Jul,14,Southwest Airlines Co.,WN,19393,2401,SAN,"San Diego, CA",SJC,"San Jose, CA",630,06:30,622.0,06:22,-8.0,17.0,639.0,06:39,735.0,07:35,48.0,800,08:00,823.0,08:23,23.0,0,Not Cancelled,0,90.0,121.0,56.0,417.0,0.0,0.0,23.0,0.0,0.0,No,No
2020-02-17,2020,1,Feb,17,Southwest Airlines Co.,WN,19393,1772,PHX,"Phoenix, AZ",SFO,"San Francisco, CA",1400,14:00,1435.0,14:35,35.0,7.0,1442.0,14:42,1522.0,15:22,3.0,1515,15:15,1525.0,15:25,10.0,0,Not Cancelled,0,135.0,110.0,100.0,651.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-03-22,2023,1,Mar,22,United Air Lines Inc.,UA,19977,2278,ORD,"Chicago, IL",SEA,"Seattle, WA",1553,15:53,1547.0,15:47,-6.0,17.0,1604.0,16:04,1806.0,18:06,7.0,1832,18:32,1813.0,18:13,-19.0,0,Not Cancelled,0,279.0,266.0,242.0,1721.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-08-12,2019,3,Aug,12,Southwest Airlines Co.,WN,19393,1558,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2120,21:20,2115.0,21:15,-5.0,10.0,2125.0,21:25,2230.0,22:30,6.0,2240,22:40,2236.0,22:36,-4.0,0,Not Cancelled,0,80.0,81.0,65.0,386.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-06-06,2023,2,Jun,6,American Airlines Inc.,AA,19805,1825,DFW,"Dallas/Fort Worth, TX",JAC,"Jackson, WY",912,09:12,907.0,09:07,-5.0,16.0,923.0,09:23,1044.0,10:44,3.0,1104,11:04,1047.0,10:47,-17.0,0,Not Cancelled,0,172.0,160.0,141.0,1047.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-10,2022,2,Jun,10,United Air Lines Inc.,UA,19977,1768,MCO,"Orlando, FL",EWR,"Newark, NJ",1256,12:56,1338.0,13:38,42.0,14.0,1352.0,13:52,1605.0,16:05,13.0,1545,15:45,1618.0,16:18,33.0,0,Not Cancelled,0,169.0,160.0,133.0,937.0,0.0,19.0,0.0,0.0,14.0,No,No
2022-04-14,2022,2,Apr,14,Southwest Airlines Co.,WN,19393,2721,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1805,18:05,1808.0,18:08,3.0,13.0,1821.0,18:21,1902.0,19:02,4.0,1915,19:15,1906.0,19:06,-9.0,0,Not Cancelled,0,70.0,58.0,41.0,231.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-12-29,2019,4,Dec,29,United Air Lines Inc.,UA,19977,2368,SFO,"San Francisco, CA",SAN,"San Diego, CA",907,09:07,904.0,09:04,-3.0,23.0,927.0,09:27,1035.0,10:35,2.0,1045,10:45,1037.0,10:37,-8.0,0,Not Cancelled,0,98.0,93.0,68.0,447.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-01-07,2019,1,Jan,7,Hawaiian Airlines Inc.,HA,19690,178,HNL,"Honolulu, HI",KOA,"Kona, HI",830,08:30,823.0,08:23,-7.0,11.0,834.0,08:34,901.0,09:01,5.0,917,09:17,906.0,09:06,-11.0,0,Not Cancelled,0,47.0,43.0,27.0,163.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-05,2020,1,Jan,5,Spirit Air Lines,NK,20416,268,FLL,"Fort Lauderdale, FL",ACY,"Atlantic City, NJ",2105,21:05,2144.0,21:44,39.0,12.0,2156.0,21:56,2.0,00:02,4.0,2333,23:33,6.0,00:06,33.0,0,Not Cancelled,0,148.0,142.0,126.0,977.0,33.0,0.0,0.0,0.0,0.0,No,No
2022-10-18,2022,4,Oct,18,American Airlines Inc.,AA,19805,372,ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX",500,05:00,518.0,05:18,18.0,14.0,532.0,05:32,731.0,07:31,9.0,727,07:27,740.0,07:40,13.0,0,Not Cancelled,0,147.0,142.0,119.0,802.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-07-14,2021,3,Jul,14,Southwest Airlines Co.,WN,19393,3648,LAS,"Las Vegas, NV",ABQ,"Albuquerque, NM",1520,15:20,1632.0,16:32,72.0,42.0,1714.0,17:14,1927.0,19:27,5.0,1750,17:50,1932.0,19:32,102.0,0,Not Cancelled,0,90.0,120.0,73.0,486.0,21.0,0.0,30.0,0.0,51.0,No,No
2020-08-02,2020,3,Aug,2,American Airlines Inc.,AA,19805,2139,BOS,"Boston, MA",DCA,"Washington, DC",1200,12:00,1152.0,11:52,-8.0,15.0,1207.0,12:07,1322.0,13:22,3.0,1334,13:34,1325.0,13:25,-9.0,0,Not Cancelled,0,94.0,93.0,75.0,399.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-05-30,2022,2,May,30,Envoy Air,MQ,20398,3839,ORD,"Chicago, IL",ICT,"Wichita, KS",1503,15:03,1538.0,15:38,35.0,12.0,1550.0,15:50,1720.0,17:20,9.0,1705,17:05,1729.0,17:29,24.0,0,Not Cancelled,0,122.0,111.0,90.0,588.0,24.0,0.0,0.0,0.0,0.0,No,No
2019-12-22,2019,4,Dec,22,Southwest Airlines Co.,WN,19393,2892,DEN,"Denver, CO",MCO,"Orlando, FL",1415,14:15,1421.0,14:21,6.0,25.0,1446.0,14:46,1956.0,19:56,12.0,1940,19:40,2008.0,20:08,28.0,0,Not Cancelled,0,205.0,227.0,190.0,1546.0,6.0,0.0,22.0,0.0,0.0,No,No
2021-01-16,2021,1,Jan,16,SkyWest Airlines Inc.,OO,20304,3576,SLC,"Salt Lake City, UT",EUG,"Eugene, OR",1113,11:13,1107.0,11:07,-6.0,12.0,1119.0,11:19,1200.0,12:00,2.0,1219,12:19,1202.0,12:02,-17.0,0,Not Cancelled,0,126.0,115.0,101.0,618.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-05-27,2021,2,May,27,Southwest Airlines Co.,WN,19393,621,LAS,"Las Vegas, NV",SDF,"Louisville, KY",940,09:40,946.0,09:46,6.0,11.0,957.0,09:57,1617.0,16:17,4.0,1615,16:15,1621.0,16:21,6.0,0,Not Cancelled,0,215.0,215.0,200.0,1624.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-09,2021,4,Oct,9,Mesa Airlines Inc.,YV,20378,6078,SJC,"San Jose, CA",IAH,"Houston, TX",1242,12:42,1235.0,12:35,-7.0,12.0,1247.0,12:47,1746.0,17:46,48.0,1844,18:44,1834.0,18:34,-10.0,0,Not Cancelled,0,242.0,239.0,179.0,1608.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-25,2021,1,Jan,25,American Airlines Inc.,AA,19805,2883,SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX",830,08:30,821.0,08:21,-9.0,15.0,836.0,08:36,1245.0,12:45,9.0,1328,13:28,1254.0,12:54,-34.0,0,Not Cancelled,0,178.0,153.0,129.0,1171.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-08-18,2019,3,Aug,18,Southwest Airlines Co.,WN,19393,4611,LBB,"Lubbock, TX",HOU,"Houston, TX",1715,17:15,1737.0,17:37,22.0,9.0,1746.0,17:46,1853.0,18:53,4.0,1850,18:50,1857.0,18:57,7.0,0,Not Cancelled,0,95.0,80.0,67.0,474.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-11-16,2020,4,Nov,16,Southwest Airlines Co.,WN,19393,1480,BUR,"Burbank, CA",DAL,"Dallas, TX",1110,11:10,1108.0,11:08,-2.0,10.0,1118.0,11:18,1555.0,15:55,3.0,1610,16:10,1558.0,15:58,-12.0,0,Not Cancelled,0,180.0,170.0,157.0,1243.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-02-27,2023,1,Feb,27,JetBlue Airways,B6,20409,906,ORD,"Chicago, IL",JFK,"New York, NY",956,09:56,1027.0,10:27,31.0,17.0,1044.0,10:44,1320.0,13:20,5.0,1310,13:10,1325.0,13:25,15.0,0,Not Cancelled,0,134.0,118.0,96.0,740.0,0.0,0.0,15.0,0.0,0.0,No,No
2020-03-18,2020,1,Mar,18,Spirit Air Lines,NK,20416,407,MCO,"Orlando, FL",DFW,"Dallas/Fort Worth, TX",1840,18:40,1835.0,18:35,-5.0,15.0,1850.0,18:50,2008.0,20:08,11.0,2041,20:41,2019.0,20:19,-22.0,0,Not Cancelled,0,181.0,164.0,138.0,985.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-17,2023,3,Aug,17,American Airlines Inc.,AA,19805,1720,AUS,"Austin, TX",ORD,"Chicago, IL",1647,16:47,1642.0,16:42,-5.0,13.0,1655.0,16:55,1912.0,19:12,17.0,1937,19:37,1929.0,19:29,-8.0,0,Not Cancelled,0,170.0,167.0,137.0,977.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-14,2019,2,Apr,14,JetBlue Airways,B6,20409,670,SJC,"San Jose, CA",JFK,"New York, NY",2134,21:34,2225.0,22:25,51.0,19.0,2244.0,22:44,652.0,06:52,6.0,605,06:05,658.0,06:58,53.0,0,Not Cancelled,0,331.0,333.0,308.0,2569.0,0.0,0.0,2.0,0.0,51.0,No,No
2022-08-03,2022,3,Aug,3,Southwest Airlines Co.,WN,19393,1323,IND,"Indianapolis, IN",ATL,"Atlanta, GA",745,07:45,740.0,07:40,-5.0,10.0,750.0,07:50,855.0,08:55,6.0,920,09:20,901.0,09:01,-19.0,0,Not Cancelled,0,95.0,81.0,65.0,432.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-06-14,2022,2,Jun,14,Endeavor Air Inc.,9E,20363,4698,LGA,"New York, NY",TYS,"Knoxville, TN",900,09:00,905.0,09:05,5.0,53.0,958.0,09:58,1135.0,11:35,5.0,1121,11:21,1140.0,11:40,19.0,0,Not Cancelled,0,141.0,155.0,97.0,648.0,0.0,0.0,19.0,0.0,0.0,No,No
2020-03-08,2020,1,Mar,8,Delta Air Lines Inc.,DL,19790,577,MSP,"Minneapolis, MN",HNL,"Honolulu, HI",1125,11:25,1130.0,11:30,5.0,12.0,1142.0,11:42,1442.0,14:42,5.0,1533,15:33,1447.0,14:47,-46.0,0,Not Cancelled,0,548.0,497.0,480.0,3972.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-07-29,2023,3,Jul,29,American Airlines Inc.,AA,19805,2872,DFW,"Dallas/Fort Worth, TX",FSD,"Sioux Falls, SD",1030,10:30,1026.0,10:26,-4.0,15.0,1041.0,10:41,1225.0,12:25,5.0,1242,12:42,1230.0,12:30,-12.0,0,Not Cancelled,0,132.0,124.0,104.0,737.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-01-12,2019,1,Jan,12,Alaska Airlines Inc.,AS,19930,109,SEA,"Seattle, WA",ANC,"Anchorage, AK",1940,19:40,1936.0,19:36,-4.0,15.0,1951.0,19:51,2151.0,21:51,5.0,2220,22:20,2156.0,21:56,-24.0,0,Not Cancelled,0,220.0,200.0,180.0,1448.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-29,2023,3,Aug,29,United Air Lines Inc.,UA,19977,2203,DEN,"Denver, CO",PDX,"Portland, OR",2100,21:00,2055.0,20:55,-5.0,21.0,2116.0,21:16,2242.0,22:42,4.0,2244,22:44,2246.0,22:46,2.0,0,Not Cancelled,0,164.0,171.0,146.0,991.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-04-09,2022,2,Apr,9,United Air Lines Inc.,UA,19977,1865,PDX,"Portland, OR",IAH,"Houston, TX",1254,12:54,1354.0,13:54,60.0,10.0,1404.0,14:04,1928.0,19:28,6.0,1900,19:00,1934.0,19:34,34.0,0,Not Cancelled,0,246.0,220.0,204.0,1825.0,0.0,0.0,0.0,0.0,34.0,No,No
2021-11-04,2021,4,Nov,4,Alaska Airlines Inc.,AS,19930,759,MCI,"Kansas City, MO",SEA,"Seattle, WA",1500,15:00,1455.0,14:55,-5.0,15.0,1510.0,15:10,1644.0,16:44,22.0,1705,17:05,1706.0,17:06,1.0,0,Not Cancelled,0,245.0,251.0,214.0,1489.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-25,2021,1,Jan,25,Southwest Airlines Co.,WN,19393,207,ISP,"Islip, NY",FLL,"Fort Lauderdale, FL",1235,12:35,1228.0,12:28,-7.0,7.0,1235.0,12:35,1530.0,15:30,4.0,1540,15:40,1534.0,15:34,-6.0,0,Not Cancelled,0,185.0,186.0,175.0,1092.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-08-20,2021,3,Aug,20,SkyWest Airlines Inc.,OO,20304,3361,SAN,"San Diego, CA",SFO,"San Francisco, CA",1900,19:00,1901.0,19:01,1.0,15.0,1916.0,19:16,2022.0,20:22,3.0,2035,20:35,2025.0,20:25,-10.0,0,Not Cancelled,0,95.0,84.0,66.0,447.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-25,2022,3,Jul,25,Alaska Airlines Inc.,AS,19930,1455,SAN,"San Diego, CA",SEA,"Seattle, WA",1936,19:36,1936.0,19:36,0.0,22.0,1958.0,19:58,2215.0,22:15,19.0,2227,22:27,2234.0,22:34,7.0,0,Not Cancelled,0,171.0,178.0,137.0,1050.0,0.0,0.0,0.0,0.0,0.0,No,No
